"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"ESPAGNE","GARCIA LORCA","FRECHES JOSÉ","Il était une fois la Chine","XO","Lettres","Espasa Calpe"
"ESPAGNE","GARCIA LORCA","GARY ROMAIN","Gros-câlin","Mercure de France","Lettres","Editorial HK"
"ESPAGNE","GARCIA LORCA","GARY ROMAIN","Au-delà de cette limite votre ticket n’est plus valable","Gallimard","Lettres","Demipage"
"ESPAGNE","GARCIA LORCA","GAULLE ANTHONIOZ GENEVIÈVE (DE)","La Traversée de la nuit","Le Seuil","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","GIRARD RENÉ","Les Origines de la culture","Desclée de Brouwer","Sciences Sociales et Humaines","Trotta"
"ESPAGNE","GARCIA LORCA","GOSCINNY RENÉ & SEMPÉ JEAN-JACQUES","Histoires inédites du Petit Nicolas","IMAV Éditions","Jeunesse","La Galera"
"ESPAGNE","GARCIA LORCA","GOTTING JEAN-CLAUDE","La Malle Sanderson","Guy Delcourt","Lettres","Sinsentido"
"ESPAGNE","GARCIA LORCA","GOURCEZ FRANÇOIS (DE)","Qoëlet","Robert Laffont","Lettres","Entrelibros"
"ESPAGNE","GARCIA LORCA","GRAFF LAURENT","Les Jours heureux","Le Dilettante","Lettres","Lengua de Trapo"
"ESPAGNE","GARCIA LORCA","GRANET MARCEL","La Pensée chinoise","Albin Michel","Sciences Sociales et Humaines","Trotta"
"ESPAGNE","GARCIA LORCA","GREEN JULIEN","Paris","Fayard","Lettres","Pre-Textos"
"ESPAGNE","GARCIA LORCA","GRENIER CHRISTIAN","Le Tyran, le Luthier et le Temps","L’Atelier du Poisson Soluble","Jeunesse","Barbara Fiore"
"ESPAGNE","GARCIA LORCA","GRIMBERT PHILIPPE","Un secret","Grasset","Lettres","Tusquets"
"ESPAGNE","GARCIA LORCA","GROS FRÉDÉRIC","Foucault, le courage de la vérité","PUF","Philosophie","Arena Libros"
"ESPAGNE","GARCIA LORCA","GROSLEZIAT CHANTAL","Comptines et berceuses du baobab","Rageot","Jeunesse","Kokinos"
"ESPAGNE","GARCIA LORCA","HANNO","Sur le bout des doigts","Thierry Magnier","Jeunesse","Colibri"
"ESPAGNE","GARCIA LORCA","HENRY MICHEL","Philosophie et Phénoménologie du corps","PUF","Philosophie","Ediciones Sigueme"
"ESPAGNE","GARCIA LORCA","HEUET STÉPHANE & BREZET STANISLAS","À la recherche du temps perdu (vol. III)","Guy Delcourt","Lettres","Sexto Piso"
"ESPAGNE","GARCIA LORCA","HOUDÉ OLIVIER","La Psychologie de l’enfant (Que sais-je? n° 369)","PUF","Lettres","Editorial Popular"
"ESPAGNE","GARCIA LORCA","HUET ANNE","Le Scénario","L’Étoile","Arts","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","IZQUIERDO AGUSTINA","L’Amour pur","P.O.L.","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","JABES EDMOND","Le Petit Livre de la subversion hors de soupçon","Gallimard","Lettres","Trotta"
"ESPAGNE","GARCIA LORCA","JACCOTTET PHILIPPE","L’Ignorant","Gallimard","Lettres","Pre-Textos"
"ESPAGNE","GARCIA LORCA","JULLIEN FRANÇOIS","L’Ombre au tableau. Du mal ou du négatif","Le Seuil","Philosophie","Arena Libros"
"ESPAGNE","GARCIA LORCA","KAPLAN LESLIE","L’Excès-l’usine","P.O.L.","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","KASSIR SAMIR","Considérations sur le malheur arabe","Actes Sud","Sciences Sociales et Humaines","Almuzara"
"ESPAGNE","GARCIA LORCA","KEPEL GILLES","Du Jihad à la Fitna","Bayard","Sciences Sociales et Humaines","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","KHAWAM RENÉ","Contes d’Islam","L’Esprit des Péninsules","Lettres","Editorial Popular"
"ESPAGNE","GARCIA LORCA","KLOSSOWSKI PIERRE","Origines culturelles et mythiques…","Fata Morgana","Sciences Sociales et Humaines","Arena Libros"
"ESPAGNE","GARCIA LORCA","KOUROUMA AHMADOU","Quand on refuse on dit non","Le Seuil","Lettres","Alpha Decay"
"ESPAGNE","GARCIA LORCA","LACOSTE JEAN-YVES","Expérience et Absolu","PUF","Philosophie","Ediciones Sigueme"
"ESPAGNE","GARCIA LORCA","LAGARCE JEAN-LUC","Les Règles du savoir-vivre dans la société moderne","Les Solitaires Intempestifs","Lettres","Teatro del Astillero"
"ESPAGNE","GARCIA LORCA","LAPEYRE PATRICK","L’Homme-sœur","P.O.L.","Lettres","Editorial Funambulista"
"ESPAGNE","GARCIA LORCA","LAPORTE ROGER","Moriendo","P.O.L.","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","LATOUCHE SERGE","L’Autre Afrique","Albin Michel","Sciences Sociales et Humaines","Oozebap"
"ESPAGNE","GARCIA LORCA","LECLERC ÉLOI","François d’Assise. Le retour à l’Évangile","Desclée de Brouwer","Sciences Sociales et Humaines","Ediciones Sigueme"
"ESPAGNE","GARCIA LORCA","LEFORT CLAUDE","Le Travail de l’œuvre Machiavel","Gallimard","Lettres","Trotta"
"ESPAGNE","GARCIA LORCA","LEIRIS MICHEL","L’Afrique fantôme","Gallimard","Lettres","Pre-Textos"
"ESPAGNE","GARCIA LORCA","LEJONC RÉGIS","Ma voisine est amoureuse","Thierry Magnier","Jeunesse","Kokinos"
"ESPAGNE","GARCIA LORCA","LENAIN THIERRY","Il faudra","Sarbacane","Jeunesse","Kokinos"
"ESPAGNE","GARCIA LORCA","LESCOT DAVID","Mariage. L’homme en faillite","Actes Sud","Lettres","Teatro del Astillero"
"ESPAGNE","GARCIA LORCA","LÉVY DIDIER & ROUSSEL MATHIEU","Angelman","Sarbacane","Jeunesse","La Galera"
"ESPAGNE","GARCIA LORCA","LÉVY PIERRE","Cyberculture","Odile Jacob","Sciences Sociales et Humaines","Anthropos"
"ESPAGNE","GARCIA LORCA","LOEVENBRUCK HENRI","Le Testament des siècles","Flammarion","Lettres","Roca Editorial"
"ESPAGNE","GARCIA LORCA","LOISELEUX JACQUES","La Lumière en cinéma","L’Étoile","Arts","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","LOUCHARD ANTONIN","Mon oreiller","Thierry Magnier","Jeunesse","Dandelion"
"ESPAGNE","GARCIA LORCA","LOUCHARD ANTONIN","Des milliards d’étoiles","Thierry Magnier","Jeunesse","Dandelion"
"ESPAGNE","GARCIA LORCA","LUSSAULT MICHEL","L’Homme spatial","Le Seuil","Sciences Sociales et Humaines","Amorrortu Editores"
"ESPAGNE","GARCIA LORCA","MABANCKOU ALAIN","Verre cassé","Le Seuil","Lettres","Alpha Decay"
"ESPAGNE","GARCIA LORCA","MAC ORLAN PIERRE","Le Quai des brumes","Gallimard","Lettres","Ikusager"
"ESPAGNE","GARCIA LORCA","MAC ORLAN PIERRE","L’Ancre de miséricorde","Les amis de P. M. O.","Lettres","Ikusager"
"ESPAGNE","GARCIA LORCA","MAC ORLAN PIERRE","La Bandera","Gallimard","Lettres","Almuzara"
"ESPAGNE","GARCIA LORCA","MAC ORLAN PIERRE","À bord de l’étoile Matutine","Gallimard","Lettres","Ikusager"
"ESPAGNE","GARCIA LORCA","MAGNY JOËL","Vocabulaires du cinéma","L’Étoile","Arts","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","MAIER CORINNE","Bonjour paresse","Michalon","Lettres","Xixirin"
"ESPAGNE","GARCIA LORCA","MAKINE ANDREÏ","La femme qui attendait","Le Seuil","Lettres","Tusquets"
"ESPAGNE","GARCIA LORCA","MALABOU CATHERINE","Que faire de notre cerveau?","Bayard","Sciences Sociales et Humaines","Arena Libros"
"ESPAGNE","GARCIA LORCA","MANZANO JUAN & PALACIO ESPASA FRANCISCO","La Dimension narcissique de la personnalité","PUF","Lettres","Herder"
"ESPAGNE","GARCIA LORCA","MARI PIERRE","Résolution","Actes Sud","Lettres","Reverso Ediciones"
"ESPAGNE","GARCIA LORCA","MATHIS","Cinq, six bonheurs","Thierry Magnier","Jeunesse","Colibri"
"ESPAGNE","GARCIA LORCA","MATHIS","Romain Desbois, prince des menteurs","Thierry Magnier","Jeunesse","Da ndelion"
"ESPAGNE","GARCIA LORCA","MATTELART ARMAND","Diversité culturelle et Mondialisation","La Découverte","Sciences Sociales et Humaines","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","MELQUIOT FABRICE","L’Inattendu","L’Arche","Lettres","Teatro del Astillero"
"ESPAGNE","GARCIA LORCA","MERLEAU-PONTY MAURICE","L’Œil et l’Esprit","Gallimard","Philosophie","Trotta"
"ESPAGNE","GARCIA LORCA","MESCHONNIC HENRI","La Rime et la Vie","Verdier","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","MICHAUX HENRI","Portrait des Meidosems","Gallimard","Lettres","Pre-Textos"
"ESPAGNE","GARCIA LORCA","MILLET RICHARD","Pour la musique contemporaine","Fayard","Lettres","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","MONDOLONI GILLES","Se soigner par l’ostéopathie","Odile Jacob","Sciences Sociales et Humaines","Editoria Gedisa"
"ESPAGNE","GARCIA LORCA","MOSSE CLAUDE","Périclès","Payot & Rivages","Lettres","Espasa Calpe"
"ESPAGNE","GARCIA LORCA","MOUELLIC GILLES","La Musique de film","L’Étoile","Arts","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","MOURLEVAT JEAN-CLAUDE","L’homme qui ne possédait rien","Thierry Magnier","Jeunesse","Colibri"
"ESPAGNE","GARCIA LORCA","MOURLEVAT JEAN-CLAUDE","L’homme qui levait les pierres","Thierry Magnier","Jeunesse","Da ndelion"
"ESPAGNE","GARCIA LORCA","MREJEN VALÉRIE","Mon grand-père","Allia","Lettres","Editorial Periférica"
"ESPAGNE","GARCIA LORCA","NANCY JEAN-LUC","L’Intrus","Galilée","Philosophie","Amorrortu Editores"
"ESPAGNE","GARCIA LORCA","NANCY JEAN-LUC","Ego Sum","Flammarion","Philosophie","Anthropos"
"ESPAGNE","GARCIA LORCA","NANCY JEAN-LUC","Le Regard du portrait","Galilée","Philosophie","Amorrortu Editores"
"ESPAGNE","GARCIA LORCA","NANCY JEAN-LUC","La Représentation interdite","Galilée","Philosophie","Amorrortu Editores"
"ESPAGNE","GARCIA LORCA","NOVARINA VALÈRE","L’Animal du temps","P.O.L.","Lettres","Behemot S.L."
"ESPAGNE","GARCIA LORCA","OLLIVIER BERNARD","Vers Samarcande","Phébus","Lettres","Entrelibros"
"ESPAGNE","GARCIA LORCA","OLLIVIER MIKAËL","Jack est là","Thierry Magnier","Jeunesse","Colibri"
"ESPAGNE","GARCIA LORCA","PAGANO EMMANUELLE","Le Tiroir à cheveux","P.O.L.","Lettres","Lengua de Trapo"
"ESPAGNE","GARCIA LORCA","PASTOUREAU MICHEL & SIMONNET DOMINIQUE","Le Petit Livre des couleurs","Panama","Lettres","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","PAULHAN JEAN","Le Guerrier appliqué","Gallimard","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","PAULHAN JEAN","Les Fleurs de Tarbes","Gallimard","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","PEREZ JOSEPH","Isabelle la catholique. Un modèle de chrétienté?","Payot & Rivages","Sciences Sociales et Humaines","Editorial Universidad de Granada"
"ESPAGNE","GARCIA LORCA","PERRENOUD PHILIPPE","Métier d’élève et sens du travail scolaire","ESF","Sciences et Techniques","Editorial Popular"
"ESPAGNE","GARCIA LORCA","PERRENOUD PHILIPPE","Pédagogie différenciée","ESF","Lettres","Editorial Popular"
"ESPAGNE","GARCIA LORCA","PERRET DELPHINE","Moi, le loup et les chocos","Thierry Magnier","Jeunesse","Kokinos"
"ESPAGNE","GARCIA LORCA","POIRIER FRANÇOIS","Emmanuel Lévinas. Essais et entretiens","Actes Sud","Philosophie","Arena Libros"
"ESPAGNE","GARCIA LORCA","POURTOIS JEAN-PIERRE","L’Éducation implicite, socialisation et indivdualisation","PUF","Sciences Sociales et Humaines","Editorial Popular"
"ESPAGNE","GARCIA LORCA","POURTOIS JEAN-PIERRE","L’Éducation postmoderne","PUF","Sciences Sociales et Humaines","Editorial Popular"
"ESPAGNE","GARCIA LORCA","QUENEAU RAYMOND","L’Instant fatal","Gallimard","Lettres","Visor Libros"
"ESPAGNE","GARCIA LORCA","QUIGNARD PASCAL","Le Nom sur le bout de la langue","P.O.L.","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","QUIGNARD PASCAL","L’Être du balbutiement","Mercure de France","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","RAMNOUX CLÉMENCE","Héraclite. L’homme entre les mots et les choses","Les Belles Lettres","Lettres","Trotta"
"ESPAGNE","GARCIA LORCA","RANCIÈRE JACQUES","Malaise dans l’esthétique","Galilée","Philosophie","Arena Libros"
"ESPAGNE","GARCIA LORCA","RANCIÈRE JACQUES","La Haine de la démocratie","La Fabrique","Philosophie","Amorrortu Editores"
"ESPAGNE","GARCIA LORCA","REGNAUD JEAN","Ma maman","Gallimard jeunesse","Jeunesse","Ponent Mon"
"ESPAGNE","GARCIA LORCA","RICŒUR PAUL","Le Mal, un défi à la philosophie et à la théologie","Labor & Fides","Philosophie","Amorrortu Editores"
"ESPAGNE","GARCIA LORCA","RICŒUR PAUL","Le Juste II","Esprit","Philosophie","Trotta"
"ESPAGNE","GARCIA LORCA","ROCHE HENRI-PIERRE","Deux Anglaises et le continent","Gallimard","Lettres","Libros del Asteroide"
"ESPAGNE","GARCIA LORCA","ROGER MARIE-SABINE","Le Quatrième Soupirail","Thierry Magnier","Lettres","Legua Editorial"
"ESPAGNE","GARCIA LORCA","SAGAN FRANÇOISE","Avec mon meilleur souvenir","Gallimard","Lettres","El Cobre"
"ESPAGNE","GARCIA LORCA","SANCY GUILLAUME (DE)","Lèche-casserole","L’Atelier du Poisson Soluble","Jeunesse","Barbara Fiore"
"ESPAGNE","GARCIA LORCA","SARTRE JEAN-PAUL","L’Espoir maintenant","Verdier","Philosophie","Arena Libros"
"ESPAGNE","GARCIA LORCA","SARTRE JEAN-PAUL","Mallarmé","Gallimard","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","SCHIFFTER FRÉDÉRIC","Sur le blabla et le chichi des philosophes","PUF","Philosophie","Arena Libros"
"ESPAGNE","GARCIA LORCA","SCHWARTZBROD ALEXANDRA","Balagan","Stock","Lettres","Legua Editorial"
"ESPAGNE","GARCIA LORCA","SEMPRUN JORGE & VILLEPIN DOMINIQUE (DE)","L’Homme européen","Plon","Lettres","Espasa Calpe"
"ESPAGNE","GARCIA LORCA","SERRES ALAIN & JARRIE MARTIN","Une cuisine grande comme un jardin","Rue du Monde","Lettres","Kokinos"
"ESPAGNE","GARCIA LORCA","SFAR JOANN","Donjon Monsters 7: mon fils le tueur","Guy Delcourt","Lettres","Sinsentido"
"ESPAGNE","GARCIA LORCA","SIMEON JEAN-PIERRE","Ceci est un poème qui guérit les poissons","Rue du Monde","Jeunesse","Kokinos"
"ESPAGNE","GARCIA LORCA","SIMONNET CYRILLE","Le Béton, histoire d’un matériau","Parenthèses","Arts","Editorial Nerea"
"ESPAGNE","GARCIA LORCA","SINOUÉ GILBERT","Un bateau pour l’enfer","Calmann-Lévy","Lettres","Styria"
"ESPAGNE","GARCIA LORCA","SOLLERS PHILIPPE","Casanova l’admirable","Plon","Lettres","Paginas de Espuma"
"ESPAGNE","GARCIA LORCA","SOUSSANA NATHALIE","Comptines du jardin d’Eden","Rageot","Jeunesse","Kokinos"
"ESPAGNE","GARCIA LORCA","SURYA MICHEL","De la domination","Farrago","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","SZAC MURIELLE","Rebecca","Thierry Magnier","Jeunesse","Da ndelion"
"ESPAGNE","GARCIA LORCA","TARKOVSKI ANDREÏ","Journal 1970-1986","Insu Inter Tarkovski","Arts","Ediciones Sigueme"
"ESPAGNE","GARCIA LORCA","TIRTIAUX BERNARD","Le Passeur de lumières","Denoël","Lettres","Editorial Entrelibros"
"ESPAGNE","GARCIA LORCA","TOURAINE ALAIN","Le Monde des femmes","Fayard","Sciences Sociales et Humaines","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","VAN CAUWELAERT DIDIER","Cloner le Christ","Albin Michel","Lettres","Aurea Editores"
"ESPAGNE","GARCIA LORCA","VAN PARIJS PHILIPPE","L’Allocation universelle","La Découverte","Sciences Sociales et Humaines","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","VERDON JEAN","L’Amour au Moyen Âge","Perrin","Lettres","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","VIAN BORIS","Barnum digest","Fayard","Lettres","Hiperion"
"ESPAGNE","GARCIA LORCA","VIAN BORIS","Vercoquin et le plancton","Gallimard","Lettres","Escopeta"
"ESPAGNE","GARCIA LORCA","VIAN BORIS","Vercoquin et le plancton","Gallimard","Lettres","Arena Libros"
"ESPAGNE","GARCIA LORCA","VIEUILLE MARIE-FRANÇOISE","Mozart ou l’Irréductible Liberté","PUF","Lettres","Paidos Iberica"
"ESPAGNE","GARCIA LORCA","VINAVER MICHEL","Théâtre complet (vol. I): Les Coréens. Les Huissiers","Actes Sud","Lettres","Teatro del Astillero"
"ESPAGNE","GARCIA LORCA","VINAVER MICHEL","Théâtre complet (vol. V): L’Ordinaire. Les Voisins","Actes Sud","Lettres","Teatro del Astillero"
"ESPAGNE","GARCIA LORCA","VOUTCH","Pourquôôââ","Thierry Magnier","Jeunesse","Da ndelion"
"ESPAGNE","GARCIA LORCA","WEIL SIMONE","Poèmes suivi de Venise sauvée","Gallimard","Lettres","Trotta"
"ESPAGNE","GARCIA LORCA","WEYERGANS FRANÇOIS","Franz et François","Grasset","Lettres","Editorial Funambulista"
"ESPAGNE","GARCIA LORCA","WEYERGANS FRANÇOIS","Trois jours chez ma mère","Grasset","Lettres","Editorial Funambulista"
"ESPAGNE","GARCIA LORCA","WIEVIORKA ANNETTE","L’Ère du témoin","Plon","Lettres","Reverso Ediciones"
"ESPAGNE","GARCIA LORCA","ZARKA YVES CHARLES","Un détail nazi dans la pensée de Carl Schmitt","PUF","Philosophie","Anthropos"
"ESTONIE","JOHANNES AAVIK","ATTALI JACQUES","Les Juifs, le Monde et l’Argent","Fayard","Sciences Sociales et Humaines","Olion"
"ESTONIE","JOHANNES AAVIK","BENOÎT MICHEL","Le Secret du treizième apôtre","Albin Michel","Lettres","Kunst"
"ESTONIE","JOHANNES AAVIK","BERGSON HENRI","Essai sur les données immédiates de la conscience","PUF","Philosophie","Ilmamaa"
"ESTONIE","JOHANNES AAVIK","BERGSON HENRI","Matière et Mémoire","PUF","Philosophie","Ilmamaa"
"ESTONIE","JOHANNES AAVIK","BERGSON HENRI","Introduction à la métaphysique","PUF","Philosophie","Akademia"
"ESTONIE","JOHANNES AAVIK","BESSON LUC","Arthur et les Minimoys","Intervista","Lettres","Pegasus"
"ESTONIE","JOHANNES AAVIK","BONA DOMINIQUE","Gala","Flammarion","Lettres","Kunst"
"ESTONIE","JOHANNES AAVIK","BORDONOVE GEORGES","Saint-Louis","Pygmalion","Sciences Sociales et Humaines","Kunst"
"ESTONIE","JOHANNES AAVIK","BORDONOVE GEORGES","Philippe le bel, roi de fer","Pygmalion","Lettres","Kunst"
"ESTONIE","JOHANNES AAVIK","CURIOL CÉLINE","Voix sans issue","Actes Sud","Lettres","Pegasus"
"ESTONIE","JOHANNES AAVIK","DELERM PHILIPPE","Il avait plu tout le dimanche","Mercure de France","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","DELORS JACQUES","Mémoires","Plon","Lettres","Olion"
"ESTONIE","JOHANNES AAVIK","DURAS MARGUERITE","Un barrage contre le Pacifique","Gallimard","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","DURIF EUGÈNE","Croisements, divagations","Actes Sud","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","FOUCAULT MICHEL","Dits et Écrits (extraits)","Gallimard","Philosophie","Varrak"
"ESTONIE","JOHANNES AAVIK","GABILY DIDIER-GEORGES","Violences","Actes Sud","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","GALLERNE GILBERT","Le Patient 127","Belfond","Lettres","Eesti Raamat"
"ESTONIE","JOHANNES AAVIK","GAVALDA ANNA","Je l’aimais","Le Dilettante","Lettres","Pegasus"
"ESTONIE","JOHANNES AAVIK","GAVALDA ANNA","Ensemble, c’est tout","Le Dilettante","Lettres","Pegasus"
"ESTONIE","JOHANNES AAVIK","GRAFF LAURENT","Les Jours heureux","Le Dilettante","Lettres","Pegasus"
"ESTONIE","JOHANNES AAVIK","GRANGÉ JEAN-CHRISTOPHE","La Ligne noire","Albin Michel","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","GRUMBERG JEAN-CLAUDE","L’Atelier, zone libre","Actes Sud","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","GUENOUN DENIS","La Lettre au directeur du théâtre","Cahiers de l’Égaré","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","HAÏM VICTOR","Jeux de scène","Drama","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","HOUELLEBECQ MICHEL","Les Particules élémentaires","Flammarion","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","JAPRISOT SÉBASTIEN","Un long dimanche de fiançailles","Denoël","Lettres","Kunst"
"ESTONIE","JOHANNES AAVIK","JAPRISOT SÉBASTIEN","La Passion des femmes","Denoël","Lettres","Kunst"
"ESTONIE","JOHANNES AAVIK","KOLTÈS BERNARD-MARIE","Roberto Zucco","Minuit","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","LAGARCE JEAN-LUC","Le Pays lointain","Les Solitaires Intempestifs","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","LE CALLET BLANDINE","Une pièce montée","Stock","Lettres","Eesti Raamat"
"ESTONIE","JOHANNES AAVIK","LE CLÉZIO JEAN-MARIE GUSTAVE","Diego et Frida","Stock","Lettres","Kunst"
"ESTONIE","JOHANNES AAVIK","LESCOURRET MARIE-ANNE","Rubens","Flammarion","Arts","Kunst"
"ESTONIE","JOHANNES AAVIK","LOEVENBRUCK HENRI","Le Testament des siècles","Flammarion","Lettres","Kunst"
"ESTONIE","JOHANNES AAVIK","MERLEAU-PONTY MAURICE","Le Visible et l’Invisible","Gallimard","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","NOTHOMB AMÉLIE","Stupeur et Tremblements","Albin Michel","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","NOVARINA VALÈRE","L’Espace furieux","P.O.L.","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","PASTOUREAU MICHEL","Bleu. Histoire d’une couleur","Le Seuil","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","PY OLIVIER","Le Visage d’Orphée","Actes Sud","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","PY OLIVIER","Épître aux jeunes acteurs","Actes Sud","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","QUENEAU RAYMOND","Exercices de style","Gallimard","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","REZA YASMINA","Art","Albin Michel","Lettres","Inst. scientifique français de Tartu"
"ESTONIE","JOHANNES AAVIK","ROSINSKY THÉRÈSE","Suzanne Valadon","Flammarion","Arts","Kunst"
"ESTONIE","JOHANNES AAVIK","SARTRE JEAN-PAUL","L’existentialisme est un humanisme","Gallimard","Philosophie","Varrak"
"ESTONIE","JOHANNES AAVIK","SCHMITT ÉRIC-EMMANUEL","Oscar et la Dame rose","Albin Michel","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","SCHMITT ÉRIC-EMMANUEL","Milarepa","Albin Michel","Lettres","Varrak"
"ESTONIE","JOHANNES AAVIK","SCHMITT ÉRIC-EMMANUEL","Monsieur Ibrahim et les Fleurs du Coran","Albin Michel","Lettres","Varrak"
