"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"MEXIQUE","ALFONSO REYES","DUBY GEORGES","Anthologie de textes","Gallimard","Sciences Sociales et Humaines","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","DUCROS FRANC","Jasaduras","Théétète","Lettres","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","DURAND JACQUES","Humbles et Phénomènes","Verdier","Sciences Sociales et Humaines","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","DUVERGER CHRISTIAN","Cortez","Fayard","Sciences Sociales et Humaines","Santillana","1990-01-01"
"MEXIQUE","ALFONSO REYES","EIGUER ALBERTO","Petit traité des perversions morales","Bayard","Sciences Sociales et Humaines","Patria","1990-01-01"
"MEXIQUE","ALFONSO REYES","EMAZ ANTOINE","C’est","Deyrolles","Lettres","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","FEBVRE LUCIEN","L’Apparition du livre","Perrin","Sciences Sociales et Humaines","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","FEBVRE LUCIEN","Honneur et Patrie","Perrin","Sciences Sociales et Humaines","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","FEREY CARYL","Jour de colère","Thierry Magnier","Jeunesse","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","FERRO MARC","Histoire des colonisations","Le Seuil","Sciences Sociales et Humaines","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","FOISSY GUY","Direction Critorium","Auteur","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","FOURNEL PAUL","Les Athlètes dans leur tête","Le Seuil","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","FOURNEL PAUL","Un homme regarde une femme","Le Seuil","Lettres","Joaquin Mortiz","1990-01-01"
"MEXIQUE","ALFONSO REYES","FRANCK DAN","La Séparation","Le Seuil","Lettres","Joaquin Mortiz","1990-01-01"
"MEXIQUE","ALFONSO REYES","GAO XINGJIAN","La Fuite","Lansman","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","GASPAR LORAND","Anthologie","Gallimard","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","GASPAR LORAND","Sol absolu","Gallimard","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","GERMAIN SYLVIE","Le Livre des nuits","Gallimard","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","GIOVANNONI JEAN-LOUIS","Anthologie","Unes","Lettres","El Tucan De Virginia","1990-01-01"
"MEXIQUE","ALFONSO REYES","GRACQ JULIEN","En lisant, en écrivant","José Corti","Lettres","El Equilibrista","1990-01-01"
"MEXIQUE","ALFONSO REYES","GRACQ JULIEN","La Presqu’île","José Corti","Lettres","El Equilibrista","1990-01-01"
"MEXIQUE","ALFONSO REYES","GRACQ JULIEN","Histoire de vertige","Le Seuil","Lettres","Joaquin Mortiz","1990-01-01"
"MEXIQUE","ALFONSO REYES","GUENIFFEY PATRICE","Le Nombre et la Raison","EHESS","Sciences Sociales et Humaines","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","GUENIFFEY PATRICE","La Révolution française et les élections","EHESS","Sciences Sociales et Humaines","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","GUERAUD GUILLAUME","Ça va déménager","Thierry Magnier","Jeunesse","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","GUILLEVIC EUGÈNE","Art poétique","Galimard","Lettres","Colibri","1990-01-01"
"MEXIQUE","ALFONSO REYES","HAKIM ADEL","Exécuteur 14","Auteur","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","HERVIEU-LÉGER DANIEL","Le Pélerin et le Converti : le religieux en mouvement","Flammarion","Sciences Sociales et Humaines","Instituto Cultural Helenico","1990-01-01"
"MEXIQUE","ALFONSO REYES","HOCQUENGHEM JOANI","Le Stade aztèque","Payot","Sciences Sociales et Humaines","Plaza Y Anes","1990-01-01"
"MEXIQUE","ALFONSO REYES","JABÈS EDMOND","Anthologie","Gallimard","Lettres","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","JACCOTTET PHILIPPE","Pensées sous les nuages et autres poèmes","Gallimard","Lettres","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","JOUVE PIERRE-JEAN","Anthologie","Gallimard","Lettres","El Tucan De Virginia","1990-01-01"
"MEXIQUE","ALFONSO REYES","JULIET CHARLES","Rencontres avec Bram Van Velde","Fata Morgana","Lettres","Universidad Ibero Americana","1990-01-01"
"MEXIQUE","ALFONSO REYES","KOLTÈS BERNARD-MARIE","Quai Ouest","Minuit","Lettres","Editorial Escenologia","1990-01-01"
"MEXIQUE","ALFONSO REYES","KOLTÈS BERNARD-MARIE","Des voix sourdes","François Koltès","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","KOLTÈS BERNARD-MARIE","Le Retour au désert","Minuit","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","KOLTÈS BERNARD-MARIE","Roberto Zucco","Minuit","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","LAÏDI ZAKI","Un monde privé de sens","Fayard","Sciences Sociales et Humaines","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","LATOUR BRUNO","Pasteur : une science, un style, un siècle","Perrin","Sciences Sociales et Humaines","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","LE BRAS HERVÉ","Kafka et la famille","","Sciences Sociales et Humaines","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","LE BRUN ANNIE","Perspectives dépravées","Lettre volée","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","LE GAUFEY GUY","Anatomie de la troisième personne","EPEL","Sciences Sociales et Humaines","Éditorial Psicoanalitica De La Letra AC","1990-01-01"
"MEXIQUE","ALFONSO REYES","LEGENDRE PIERRE","L’Inestimable Objet de transmission","Fayard","Sciences Sociales et Humaines","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","LEIRIS MICHEL","L’Âge d’homme","Gallimard","Lettres","Seix Barral","1990-01-01"
"MEXIQUE","ALFONSO REYES","LEIRIS MICHEL","Haut Mal","Gallimard","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","LEIRIS MICHEL","Miroir de la tauromachie","Fata Morgana","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","LÉVY PIERRE","L’Intelligence collective","La Découverte","Sciences Sociales et Humaines","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","LIMBOUR GEORGES","Les Vanilliers","Gallimard","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","LLAMAS ARMANDO","Lisbeth est complètement pétée","Théâtre ouvert","Lettres","Paso de Gato","1990-01-01"
"MEXIQUE","ALFONSO REYES","LOPEZ MORALES LAURA","Anthologie des littératures francophones du continent africain","","Lettres","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","LOUIS-COMBET CLAUDE","Blesse ronce noire","José Corti","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","LOWY MICHEL","La Guerre des dieux","Verso","Sciences Sociales et Humaines","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","LYOTARD JEAN-FRANÇOIS","Signe Malraux","Grasset","Lettres","Santillana","1990-01-01"
"MEXIQUE","ALFONSO REYES","MAITRE JACQUES","Une inconnue célèbre : Madeleine Lebouc-Pauline Lairlamotte","Anthropos","Sciences Sociales et Humaines","Psicoanalitica De La Letra AC","1990-01-01"
"MEXIQUE","ALFONSO REYES","MANSOUR JOYCE","Recueil de poèmes","Actes Sud","Lettres","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","MARTIN HENRI-JEAN","L’Apparition du livre","Albin Michel","Sciences Sociales et Humaines","Libraria","1990-01-01"
"MEXIQUE","ALFONSO REYES","MELE PATRICE","Patrimoine et action publique au centre de villes mexicaines","","Sciences Sociales et Humaines","Ciesas","1990-01-01"
"MEXIQUE","ALFONSO REYES","MELQUIOT FABRICE","Le Jardin de Beamon","École des Loisirs","Jeunesse","Paso de Gato","1990-01-01"
"MEXIQUE","ALFONSO REYES","MENS YANN","À table président","Thierry Magnier","Jeunesse","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","MICHON PIERRE","Rimbaud le fils","Gallimard","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","MICHON PIERRE","Vies minuscules","Gallimard","Lettres","Seix Barral","1990-01-01"
"MEXIQUE","ALFONSO REYES","MINYANA PHILIPPE","Où vas-tu Jérémie ?","Éd. Théâtrales","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","MORGENSTERN SUSIE","Je t’aime","Thierry Magnier","Jeunesse","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","MUNIER ROGER","Le Seul Poème","Deyrolles","Lettres","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","MURAIL MARIE-AUDE","Le Chancelin","L’École des Loisirs","Jeunesse","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","MURAIL MARIE-AUDE","Peau de rousse","Mango","Jeunesse","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","MURAIL MARIE-AUDE & MURAIL ELVIRE","Souï Manga","Mango","Jeunesse","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","NOËL BERNARD","La Castration mentale","Ulysse. Fin de siècle","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","NOËL BERNARD","La Chute des temps","Flammarion","Lettres","El Tucan De Virginia","1990-01-01"
"MEXIQUE","ALFONSO REYES","NOËL BERNARD","Le Symptôme de Gramsci","POL","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","OLLIVER MIKAËL","Mange tes pâtes","Thierry Magnier","Jeunesse","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","PATTE GENEVIÈVE","Laissez-les lire","Éd. de l’Atelier","Jeunesse","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","PENROSE VALENTINE","La Folle des Sargasses","Lettre volée","Lettres","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","PEREC GEORGES","Cantatrix sopranica","Le Seuil","Lettres","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","PÉRET BENJAMIN","Air mexicain","José Corti","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","PÉRET BENJAMIN","Sélection de textes sur le Mexique","","Lettres","Aldus","1990-01-01"
"MEXIQUE","ALFONSO REYES","PÉRIER HENRY","Pierre Restany, l’alchimiste de l’art","Cercle d’Art","Arts","Artes De","1990-01-01"
"MEXIQUE","ALFONSO REYES","PERONI MICHEL","Histoires de lire","BPI","Sciences Sociales et Humaines","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","PERROS GEORGES","Papiers collés","Gallimard","Lettres","Seix Barral","1990-01-01"
"MEXIQUE","ALFONSO REYES","PONGE FRANCIS","Anthologie de poésies","Gallimard","Lettres","Universidad Iboamericana","1990-01-01"
"MEXIQUE","ALFONSO REYES","PRIGENT CHRISTIAN","À quoi bon encore des poètes ?","POL","Lettres","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","PROAL MAURICE","L’Empire des Barcelonnettes au Mexique","Jeanne Laffitte","Sciences Sociales et Humaines","Clio","1990-01-01"
"MEXIQUE","ALFONSO REYES","QUESTERBERT MARIE-CHRISTINE","Les Scénaristes italiens","Hatier","Arts","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","REDONNET MARIE","Forever Valley","Minuit","Lettres","Seix Barral","1990-01-01"
"MEXIQUE","ALFONSO REYES","RÉMOND RENÉ","Regard sur le siècle","Presses de Sciences Po","Sciences Sociales et Humaines","Publicaciones Cruz","1990-01-01"
"MEXIQUE","ALFONSO REYES","REVOL JEAN","Contre Matisse","La Différence","Arts","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","RICARD ANOUK","Les Aventures de Pafy","Rouergue","Jeunesse","Fondo de Cultura Economica","1990-01-01"
"MEXIQUE","ALFONSO REYES","RICŒUR PAUL","Temps et Récits (tome III). Le Temps raconté","Le Seuil","Philosophie","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","RIO MICHEL","Merlin","Le Seuil","Lettres","Seix Barral","1990-01-01"
"MEXIQUE","ALFONSO REYES","RIO MICHEL","Le Perchoir du perroquet","Le Seuil","Lettres","","1990-01-01"
"MEXIQUE","ALFONSO REYES","RIOUX JEAN-PIERRE & SIRINELLI JEAN-FRANÇOIS","Pour une histoire culturelle","Le Seuil","Sciences Sociales et Humaines","Santillana","1990-01-01"
"MEXIQUE","ALFONSO REYES","ROCHE JULOTTE","Max et Léonora","Le temps qu’il fait","Lettres","Era","1990-01-01"
"MEXIQUE","ALFONSO REYES","ROSANVALLON PIERRE","Le Capitalisme utopique","Le Seuil","Sciences Sociales et Humaines","Cruz OSA","1990-01-01"
"MEXIQUE","ALFONSO REYES","ROSANVALLON PIERRE","Le Sacre du citoyen","Gallimard","Sciences Sociales et Humaines","Instituto Mora","1990-01-01"
"MEXIQUE","ALFONSO REYES","ROULAND NORBERT","Droits des minorités et des peuples autochtones","PUF","Sciences Sociales et Humaines","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","SAINT-JOHN PERSE","Les Oiseaux","Gallimard","Lettres","El Tucan De Virginia","1990-01-01"
"MEXIQUE","ALFONSO REYES","SARRAUTE NATHALIE","Pour un oui ou pour un non","Gallimard","Lettres","El Milagro","1990-01-01"
"MEXIQUE","ALFONSO REYES","SAUMONT ANNIE","Je ne suis pas un camion","Julliard","Lettres","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","SCHÉHADÉ GEORGES","Poésies","Gallimard","Lettres","Sin Nombre","1990-01-01"
"MEXIQUE","ALFONSO REYES","SCHNEIDER PIERRE","Le Commencement et la Suite","Flammarion","Arts","Vuelta","1990-01-01"
"MEXIQUE","ALFONSO REYES","SEMONIN JEAN-PIERRE","Méthode de technologie culinaire","J. Villete","Sciences et Techniques","Praxis","1990-01-01"
"MEXIQUE","ALFONSO REYES","SERRES MICHEL","Les Origines de la géométrie","Flammarion","Philosophie","Siglo XXI","1990-01-01"
"MEXIQUE","ALFONSO REYES","SUPERVIELLE JULES","Choix de poèmes","Gallimard","Lettres","Vuelta","1990-01-01"
"MEXIQUE","ALFONSO REYES","SZAC MURIELLE","J’attends maman","Thierry Magnier","Jeunesse","Verdehalago","1990-01-01"
"MEXIQUE","ALFONSO REYES","TRIEDO NICOLAS","Ebano","","Arts","Inah","1990-01-01"
"MEXIQUE","ALFONSO REYES","VALÉRY PAUL","Histoires brisées","Gallimard","Lettres","Heliopolis","1990-01-01"
"MEXIQUE","ALFONSO REYES","VELTER ANDRÉ","L’Arbre seul","Gallimard","Lettres","Verdehalago","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","BEAUCHAMP PAUL","Cinquante portraits bibliques","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","DELSOL CHANTAL, MASLOWSKI MICHEL & NOWICKI JOANNA","Mythes et symboles politiques en Europe centrale","PUF","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","DEMURGER ALAIN","Les Chevaliers du Christ","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","DURAS MARGUERITE","Écrire","Gallimard","Lettres","Hyperion Chisinau","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","FLORI JEAN","Guerre sainte, jihad, croisade","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","GUERREAU ALAIN","L’Avenir d’un passé incertain","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","GUILLIEN RAYMOND, GUINCHARD SERGE & VINCENT JEAN","Lexique de termes juridiques","Dalloz-Sirey","Sciences Sociales et Humaines","Uniunii Scriitorilor Chisinau","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","MUCHEMBLED ROBERT","La Société policée","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","MUCHEMBLED ROBERT","Une histoire du diable","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","PETITDEMANGE GUY","Philosophes et philosophies du XX e siècle","Le Seuil","Philosophie","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","PEYREFITTE ALAIN","Miracle en économie","Odile Jacob","Sciences Sociales et Humaines","Uniunii Scriitorilor Chisinau","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","PREMARE ALFRED LOUIS (DE)","Les Fondations de l’islam","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","TURCHETTI MARIO","Tyrannie et tyrannicide","PUF","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MOLDAVIE","CONSTANTIN STERE","WINOCK MICHEL","Les Voix de la liberté","Le Seuil","Sciences Sociales et Humaines","Cartier","1990-01-01"
"MONGOLIE","","RUBROUCK GUILLAUME (DE)","Voyage dans l’Empire mongol","Imprimerie nationale","Sciences Sociales et Humaines","Admon","1990-01-01"
"NÉPAL","","CAMUS ALBERT","L’Étranger","Gallimard","Lettres","Bhagabati Liprety","1990-01-01"
"NICARAGUA","RUBEN DARIO","PRÉVERT JACQUES","Recueil de poèmes de l’auteur","Gallimard","Lettres","Anama","1990-01-01"
"NORVÈGE","VESAAS","BAUDELAIRE CHARLES","La Fanfarlo","","Lettres","Bokvennen","1990-01-01"
"NORVÈGE","VESAAS","BEN JELLOUN TAHAR","La Nuit de l’erreur","Le Seuil","Lettres","Cappelen","1990-01-01"
"NORVÈGE","VESAAS","COHEN ALBERT","Belle du seigneur","Gallimard","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","DIDEROT DENIS","Jacques le Fataliste","","Lettres","Bokvennen","1990-01-01"
"NORVÈGE","VESAAS","DURAS MARGUERITE","L’Amant de la Chine du Nord","Gallimard","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","FURET FRANÇOIS","Le Passé d’une illusion","Laffont","Sciences Sociales et Humaines","Aschehoug","1990-01-01"
"NORVÈGE","VESAAS","GARAT ANNE-MARIE","Aden","Le Seuil","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","LA FAYETTE COMTESSE DE","La Princesse de Clèves","","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","PEREC GEORGES","La Vie mode d’emploi","Hachette","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","PROUST MARCEL","Écrits sur la peinture","","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","REDONNET MARIE","Silsie","Gallimard","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","SARRAUTE NATHALIE","L’Ère du soupçon","Gallimard","Lettres","Bokvennen","1990-01-01"
"NORVÈGE","VESAAS","SARRAUTE NATHALIE","Ici","Gallimard","Lettres","Aschehoug","1990-01-01"
"NORVÈGE","VESAAS","SIMON CLAUDE","Le Jardin des plantes","Minuit","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","STENDHAL","De l’amour","","Lettres","Gyldendal","1990-01-01"
"NORVÈGE","VESAAS","VALÉRY PAUL","Monsieur Teste","Gallimard","Lettres","Bokvennen","1990-01-01"
"OUZBÉKISTAN","NAVOÏ","LE CLÉZIO J.-M. G.","Nouvelles (extraites de Mondo et autres histoires)","Gallimard","Lettres","Hofset-Print","1990-01-01"
"OUZBÉKISTAN","NAVOÏ","MAURIAC FRANÇOIS","Le Nœud de vipères","Grasset","Lettres","Ouzbekistan","1990-01-01"
"PAKISTAN","MOHAMMED IQBAL","CAMUS ALBERT","L’Étranger","Gallimard","Lettres","Alhamra","1990-01-01"
"PAKISTAN","MOHAMMED IQBAL","SAINT-EXUPÉRY ANTOINE (DE)","Le Petit Prince","Gallimard","Lettres","Alhamra","1990-01-01"
"PAYS-BAS","DU PERRON","APOLLINAIRE GUILLAUME","Critique d’art (2 vol.)","","Lettres","Voetnoot","1990-01-01"
"PAYS-BAS","DU PERRON","BAUDELAIRE CHARLES","Les Fleurs du mal","","Lettres","Van Oorschot","1990-01-01"
"PAYS-BAS","DU PERRON","BERGOUNIOUX PIERRE","C’était nous","Gallimard","Lettres","Van Oorschot","1990-01-01"
"PAYS-BAS","DU PERRON","CAZOTTE JACQUES","Le Diable amoureux","","Lettres","Van Oorschot","1990-01-01"
"PAYS-BAS","DU PERRON","CHÂTELET GILLES","Les Enjeux du mobile. Mathématique, physique, philosophie","Le Seuil","Philosophie","Kluwer Academic","1990-01-01"
"PAYS-BAS","DU PERRON","CHRÉTIEN DE TROYES","Yvain ou le Chevalier au lion","","Lettres","Van Oorschot","1990-01-01"
"PAYS-BAS","DU PERRON","DELACROIX EUGÈNE","Journal","","Arts","Arbeiderspers","1990-01-01"
"PAYS-BAS","DU PERRON","DIDEROT DENIS","Lettres à Sophie Volland","","Lettres","Arbeiderspers","1990-01-01"
"PAYS-BAS","DU PERRON","DIDEROT DENIS","La Religieuse","","Lettres","Arbeiderspers","1990-01-01"
"PAYS-BAS","DU PERRON","HUYSMANS JORIS-KARL","Certains","","Lettres","Voetnoot","1990-01-01"
"PAYS-BAS","DU PERRON","LAFAYETTE MADAME (DE)","La Princesse de Clèves","","Lettres","Van Oorschot","1990-01-01"
"PAYS-BAS","DU PERRON","MAISTRE XAVIER (DE)","Voyage autour de ma chambre","","Lettres","Voetnoot","1990-01-01"
"PAYS-BAS","DU PERRON","MAISTRE XAVIER (DE)","Aurélia","","Lettres","Voetnoot","1990-01-01"
"PAYS-BAS","DU PERRON","ROUSSEAU JEAN-JACQUES","Confessions","","Lettres","Arbeiderspers","1990-01-01"
"PAYS-BAS","DU PERRON","SAINT-SIMON","Mémoires","","Lettres","Arbeiderspers","1990-01-01"
"PAYS-BAS","DU PERRON","SAND GEORGE","Indiana","","Lettres","De Geus","1990-01-01"
"PAYS-BAS","DU PERRON","STENDHAL","Écrits sur les beaux-arts","","Lettres","Voetnoot","1990-01-01"
"PAYS-BAS","DU PERRON","VALLÈS JULES","Le Bachelier","","Lettres","De Geus","1990-01-01"
"PAYS-BAS","DU PERRON","VALLÈS JULES","L’Enfant","","Lettres","De Geus","1990-01-01"
"PAYS-BAS","DU PERRON","VALLÈS JULES","L’Insurgé","","Lettres","De Geus","1990-01-01"
"PAYS-BAS","DU PERRON","ZOLA ÉMILE","Germinal","","Lettres","Van Oorschot","1990-01-01"
"PÉROU","GARCIA CALDERON","AYMÉ MARCEL","La Rue sans nom","Gallimard","Lettres","Pontificia Universidad Catolica del","1990-01-01"
"PÉROU","GARCIA CALDERON","BRAUDEAU MICHEL","Pérou","Gallimard","Lettres","Peru El Sancto Oficio","1990-01-01"
"PÉROU","GARCIA CALDERON","CHATEAUREYNAUD GEORGES-OLIVIER","Les Ormeaux","Éd. du Rocher","Lettres","Editorial Lluvia","1990-01-01"
"PÉROU","GARCIA CALDERON","CHÂTELET NOËLLE","Le Corps à corps culinaire","Le Seuil","Lettres","Lluvias Editores","1990-01-01"
"PÉROU","GARCIA CALDERON","CHÂTELET NOËLLE","La Dame en bleu","Stock","Lettres","Université Ricardo Palma","1990-01-01"
"PÉROU","GARCIA CALDERON","CHÂTELET NOËLLE","La Femme coquelicot","Stock","Lettres","Université Ricardo Palma","1990-01-01"
"PÉROU","GARCIA CALDERON","CHÂTELET NOËLLE","La Petite aux tournesols","Stock","Lettres","Université Ricardo Palma","1990-01-01"
"PÉROU","GARCIA CALDERON","DÉON MICHEL","Les Gens de la nuit","La Table ronde","Lettres","Lluvias Editores","1990-01-01"
