pays,nom pap,auteur,titre,editeur,type,editeur trad,source
MEXIQUE,ALFONSO REYES,LE GAUFEY GUY,Anatomie de la troisième personne,EPEL,Sciences Sociales et Humaines,Éditorial Psicoanalitica De La Letra AC,1990-2005.pdf
MEXIQUE,ALFONSO REYES,LEGENDRE PIERRE,L’Inestimable Objet de transmission,Fayard,Sciences Sociales et Humaines,Siglo XXI,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Leiris Michel ,L’Âge d’homme,Gallimard,Lettres,Seix Barral,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Leiris Michel ,Haut Mal,Gallimard,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Leiris Michel ,Miroir de la tauromachie,Fata Morgana,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,LÉVY PIERRE,L’Intelligence collective,La Découverte,Sciences Sociales et Humaines,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,LIMBOUR GEORGES,Les Vanilliers,Gallimard,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,LLAMAS ARMANDO,Lisbeth est complètement pétée,Théâtre ouvert,Lettres,Paso de Gato,1990-2005.pdf
MEXIQUE,ALFONSO REYES,LOPEZ MORALES LAURA,Anthologie des littératures francophones du continent africain,,Lettres,Fondo de Cultura Economica,1990-2005.pdf
MEXIQUE,ALFONSO REYES,LOUIS-COMBET CLAUDE,Blesse ronce noire,José Corti,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Lowy Michael,La Guerre des dieux,Verso,Sciences Sociales et Humaines,Siglo XXI,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Lyotard Jean-François,Signé Malraux,Grasset,Lettres,Santillana,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MAITRE JACQUES,Une inconnue célèbre : Madeleine Lebouc-Pauline Lairlamotte,Anthropos,Sciences Sociales et Humaines,Psicoanalitica De La Letra AC,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MANSOUR JOYCE,Recueil de poèmes,Actes Sud,Lettres,Sin Nombre,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Martin Henri-Jean ,L’Apparition du livre,Albin Michel,Sciences Sociales et Humaines,Libraria,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MELE PATRICE,Patrimoine et action publique au centre de villes mexicaines,,Sciences Sociales et Humaines,Ciesas,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MELQUIOT FABRICE,Le Jardin de Beamon,L'École des loisirs,Jeunesse,Paso de Gato,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MENS YANN,À table président,Thierry Magnier,Jeunesse,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MICHON PIERRE,Rimbaud le fils,Gallimard,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MICHON PIERRE,Vies minuscules,Gallimard,Lettres,Seix Barral,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MINYANA PHILIPPE,Où vas-tu Jérémie ?,Éd. Théâtrales,Lettres,El Milagro,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MORGENSTERN SUSIE,Je t’aime,Thierry Magnier,Jeunesse,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MUNIER ROGER,Le Seul Poème,Deyrolle,Lettres,Sin Nombre,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MURAIL MARIE-AUDE,Le Chancelin,L'École des loisirs,Jeunesse,Fondo de Cultura Economica,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MURAIL MARIE-AUDE,Peau de rousse,Mango,Jeunesse,Fondo de Cultura Economica,1990-2005.pdf
MEXIQUE,ALFONSO REYES,MURAIL MARIE-AUDE & MURAIL ELVIRE,Souï Manga,Mango,Jeunesse,Fondo de Cultura Economica,1990-2005.pdf
MEXIQUE,ALFONSO REYES,NOËL BERNARD,La Castration mentale,Ulysse. Fin de siècle,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,NOËL BERNARD,La Chute des temps,Flammarion,Lettres,El Tucan De Virginia,1990-2005.pdf
MEXIQUE,ALFONSO REYES,NOËL BERNARD,Le Symptôme de Gramsci,POL,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Ollivier Michaël,Mange tes pâtes,Thierry Magnier,Jeunesse,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PATTE GENEVIÈVE,Laissez-les lire,Éd. de l’Atelier,Jeunesse,Fondo de Cultura Economica,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PENROSE VALENTINE,La Folle des Sargasses,Lettre volée,Lettres,Sin Nombre,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Perec Georges,Cantatrix sopranica,Le Seuil,Lettres,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PÉRET BENJAMIN,Air mexicain,José Corti,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PÉRET BENJAMIN,Sélection de textes sur le Mexique,,Lettres,Aldus,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PÉRIER HENRY,"Pierre Restany, l’alchimiste de l’art",Cercle d’Art,Arts,Artes De,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PERONI MICHEL,Histoires de lire,BPI,Sciences Sociales et Humaines,Fondo de Cultura Economica,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PERROS GEORGES,Papiers collés,Gallimard,Lettres,Seix Barral,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Ponge Francis,Anthologie de poésies,Gallimard,Lettres,Universidad Ibero Americana,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PRIGENT CHRISTIAN,À quoi bon encore des poètes ?,POL,Lettres,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,PROAL MAURICE,L’Empire des Barcelonnettes au Mexique,Jeanne Laffitte,Sciences Sociales et Humaines,Clio,1990-2005.pdf
MEXIQUE,ALFONSO REYES,QUESTERBERT MARIE-CHRISTINE,Les Scénaristes italiens,Hatier,Arts,El Milagro,1990-2005.pdf
MEXIQUE,ALFONSO REYES,REDONNET MARIE,Forever Valley,Minuit,Lettres,Seix Barral,1990-2005.pdf
MEXIQUE,ALFONSO REYES,RÉMOND RENÉ,Regard sur le siècle,Presses de Sciences Po,Sciences Sociales et Humaines,Publicaciones Cruz,1990-2005.pdf
MEXIQUE,ALFONSO REYES,REVOL JEAN,Contre Matisse,La Différence,Arts,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Ricard Anouk,Les Aventures de Pafy,Le Rouergue,Jeunesse,Fondo de Cultura Economica,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Ricœur Paul,Temps et Récits (tome III). Le Temps raconté,Le Seuil,Philosophie,Siglo XXI,1990-2005.pdf
MEXIQUE,ALFONSO REYES,RIO MICHEL,Merlin,Le Seuil,Lettres,Seix Barral,1990-2005.pdf
MEXIQUE,ALFONSO REYES,RIO MICHEL,Le Perchoir du perroquet,Le Seuil,Lettres,,1990-2005.pdf
MEXIQUE,ALFONSO REYES,RIOUX JEAN-PIERRE & SIRINELLI JEAN-FRANÇOIS,Pour une histoire culturelle,Le Seuil,Sciences Sociales et Humaines,Santillana,1990-2005.pdf
MEXIQUE,ALFONSO REYES,ROCHE JULOTTE,Max et Léonora,Le temps qu’il fait,Lettres,Era,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Rosanvallon Pierre ,Le Capitalisme utopique,Le Seuil,Sciences Sociales et Humaines,Cruz OSA,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Rosanvallon Pierre ,Le Sacre du citoyen,Gallimard,Sciences Sociales et Humaines,Instituto Mora,1990-2005.pdf
MEXIQUE,ALFONSO REYES,ROULAND NORBERT,Droits des minorités et des peuples autochtones,PUF,Sciences Sociales et Humaines,Siglo XXI,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Saint-John Perse ,Les Oiseaux,Gallimard,Lettres,El Tucan De Virginia,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Sarraute Nathalie,Pour un oui ou pour un non,Gallimard,Lettres,El Milagro,1990-2005.pdf
MEXIQUE,ALFONSO REYES,SAUMONT ANNIE,Je ne suis pas un camion,Julliard,Lettres,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Schéhadé George,Poésies,Gallimard,Lettres,Sin Nombre,1990-2005.pdf
MEXIQUE,ALFONSO REYES,SCHNEIDER PIERRE,Le Commencement et la Suite,Flammarion,Arts,Vuelta,1990-2005.pdf
MEXIQUE,ALFONSO REYES,SEMONIN JEAN-PIERRE,Méthode de technologie culinaire,J. Villete,Sciences et Techniques,Praxis,1990-2005.pdf
MEXIQUE,ALFONSO REYES,SERRES MICHEL,Les Origines de la géométrie,Flammarion,Philosophie,Siglo XXI,1990-2005.pdf
MEXIQUE,ALFONSO REYES,SUPERVIELLE JULES,Choix de poèmes,Gallimard,Lettres,Vuelta,1990-2005.pdf
MEXIQUE,ALFONSO REYES,SZAC MURIELLE,J’attends maman,Thierry Magnier,Jeunesse,Verdehalago,1990-2005.pdf
MEXIQUE,ALFONSO REYES,TRIEDO NICOLAS,Ebano,,Arts,Inah,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Valéry Paul,Histoires brisées,Gallimard,Lettres,Heliopolis,1990-2005.pdf
MEXIQUE,ALFONSO REYES,Velter André,L’Arbre seul,Gallimard,Lettres,Verdehalago,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,BEAUCHAMP PAUL,Cinquante portraits bibliques,Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,"DELSOL CHANTAL, MASLOWSKI MICHEL & NOWICKI JOANNA",Mythes et symboles politiques en Europe centrale,PUF,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,DEMURGER ALAIN,Les Chevaliers du Christ,Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,Duras Marguerite,Écrire,Gallimard,Lettres,Hyperion Chisinau,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,FLORI JEAN,"Guerre sainte, jihad, croisade",Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,GUERREAU ALAIN,L’Avenir d’un passé incertain,Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,"GUILLIEN RAYMOND, GUINCHARD SERGE & VINCENT JEAN",Lexique de termes juridiques,Dalloz-Sirey,Sciences Sociales et Humaines,Uniunii Scriitorilor Chisinau,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,MUCHEMBLED ROBERT,La Société policée,Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,MUCHEMBLED ROBERT,Une histoire du diable,Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,PETITDEMANGE GUY,Philosophes et philosophies du XX e siècle,Le Seuil,Philosophie,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,PEYREFITTE ALAIN,Miracle en économie,Odile Jacob,Sciences Sociales et Humaines,Uniunii Scriitorilor Chisinau,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,PRÉMARE ALFRED-LOUIS (DE),Les Fondations de l’islam,Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,TURCHETTI MARIO,Tyrannie et tyrannicide,PUF,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MOLDAVIE,CONSTANTIN STERE,WINOCK MICHEL,Les Voix de la liberté,Le Seuil,Sciences Sociales et Humaines,Cartier,1990-2005.pdf
MONGOLIE,,RUBROUCK GUILLAUME (DE),Voyage dans l’Empire mongol,Imprimerie Nationale,Sciences Sociales et Humaines,Admon,1990-2005.pdf
NÉPAL,,Camus Albert,L’Étranger,Gallimard,Lettres,Bhagabati Liprety,1990-2005.pdf
NICARAGUA,RUBEN DARIO,PRÉVERT JACQUES,Recueil de poèmes de l’auteur,Gallimard,Lettres,Anamma,1990-2005.pdf
NORVÈGE,VESAAS,BAUDELAIRE CHARLES,La Fanfarlo,,Lettres,Bokvennen,1990-2005.pdf
NORVÈGE,VESAAS,BEN JELLOUN TAHAR,La Nuit de l’erreur,Le Seuil,Lettres,Cappelen,1990-2005.pdf
NORVÈGE,VESAAS,Cohen Albert ,Belle du Seigneur,Gallimard,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,DIDEROT DENIS,Jacques le Fataliste,,Lettres,Bokvennen,1990-2005.pdf
NORVÈGE,VESAAS,Duras Marguerite,L’Amant de la Chine du Nord,Gallimard,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,Furet François ,Le Passé d’une illusion,Laffont,Sciences Sociales et Humaines,Aschehoug,1990-2005.pdf
NORVÈGE,VESAAS,GARAT ANNE-MARIE,Aden,Le Seuil,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,LA FAYETTE COMTESSE DE,La Princesse de Clèves,,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,Perec Georges,La Vie mode d’emploi,Hachette,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,PROUST MARCEL,Écrits sur la peinture,,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,REDONNET MARIE,Silsie,Gallimard,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,Sarraute Nathalie,L’Ère du soupçon,Gallimard,Lettres,Bokvennen,1990-2005.pdf
NORVÈGE,VESAAS,Sarraute Nathalie,Ici,Gallimard,Lettres,Aschehoug,1990-2005.pdf
NORVÈGE,VESAAS,Simon Claude,Le Jardin des plantes,Minuit,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,STENDHAL,De l’amour,,Lettres,Gyldendal,1990-2005.pdf
NORVÈGE,VESAAS,Valéry Paul,Monsieur Teste,Gallimard,Lettres,Bokvennen,1990-2005.pdf
OUZBÉKISTAN,NAVOÏ,Le Clézio J.-M. G.,Nouvelles (extraites de Mondo et autres histoires),Gallimard,Lettres,Hofset-Print,1990-2005.pdf
OUZBÉKISTAN,NAVOÏ,François Mauriac,Le Nœud de vipères,Grasset,Lettres,Ouzbekistan,1990-2005.pdf
PAKISTAN,MOHAMMED IQBAL,Camus Albert,L’Étranger,Gallimard,Lettres,Alhamra,1990-2005.pdf
PAKISTAN,MOHAMMED IQBAL,Saint-Exupéry Antoine (de),Le Petit Prince,Gallimard,Lettres,Alhamra,1990-2005.pdf
PAYS-BAS,DU PERRON,APOLLINAIRE GUILLAUME,Critique d’art (2 vol.),,Lettres,Voetnoot,1990-2005.pdf
PAYS-BAS,DU PERRON,BAUDELAIRE CHARLES,Les Fleurs du mal,,Lettres,Van Oorschot,1990-2005.pdf
PAYS-BAS,DU PERRON,Bergounioux Pierre,C’était nous,Gallimard,Lettres,Van Oorschot,1990-2005.pdf
PAYS-BAS,DU PERRON,CAZOTTE JACQUES,Le Diable amoureux,,Lettres,Van Oorschot,1990-2005.pdf
PAYS-BAS,DU PERRON,CHÂTELET GILLES,"Les Enjeux du mobile. Mathématique, physique, philosophie",Le Seuil,Philosophie,Kluwer Academic,1990-2005.pdf
PAYS-BAS,DU PERRON,CHRÉTIEN DE TROYES,Yvain ou le Chevalier au lion,,Lettres,Van Oorschot,1990-2005.pdf
PAYS-BAS,DU PERRON,DELACROIX EUGÈNE,Journal,,Arts,Arbeiderspers,1990-2005.pdf
PAYS-BAS,DU PERRON,DIDEROT DENIS,Lettres à Sophie Volland,,Lettres,Arbeiderspers,1990-2005.pdf
PAYS-BAS,DU PERRON,DIDEROT DENIS,La Religieuse,,Lettres,Arbeiderspers,1990-2005.pdf
PAYS-BAS,DU PERRON,HUYSMANS JORIS-KARL,Certains,,Lettres,Voetnoot,1990-2005.pdf
PAYS-BAS,DU PERRON,LAFAYETTE MADAME (DE),La Princesse de Clèves,,Lettres,Van Oorschot,1990-2005.pdf
PAYS-BAS,DU PERRON,MAISTRE XAVIER (DE),Voyage autour de ma chambre,,Lettres,Voetnoot,1990-2005.pdf
PAYS-BAS,DU PERRON,MAISTRE XAVIER (DE),Aurélia,,Lettres,Voetnoot,1990-2005.pdf
PAYS-BAS,DU PERRON,ROUSSEAU JEAN-JACQUES,Confessions,,Lettres,Arbeiderspers,1990-2005.pdf
PAYS-BAS,DU PERRON,SAINT-SIMON,Mémoires,,Lettres,Arbeiderspers,1990-2005.pdf
PAYS-BAS,DU PERRON,SAND GEORGE,Indiana,,Lettres,De Geus,1990-2005.pdf
PAYS-BAS,DU PERRON,STENDHAL,Écrits sur les beaux-arts,,Lettres,Voetnoot,1990-2005.pdf
PAYS-BAS,DU PERRON,VALLÈS JULES,Le Bachelier,,Lettres,De Geus,1990-2005.pdf
PAYS-BAS,DU PERRON,VALLÈS JULES,L’Enfant,,Lettres,De Geus,1990-2005.pdf
PAYS-BAS,DU PERRON,VALLÈS JULES,L’Insurgé,,Lettres,De Geus,1990-2005.pdf
PAYS-BAS,DU PERRON,ZOLA ÉMILE,Germinal,,Lettres,Van Oorschot,1990-2005.pdf
PÉROU,GARCIA CALDERON,AYMÉ MARCEL,La Rue sans nom,Gallimard,Lettres,Peru Pontificia Universidad Catolica del,1990-2005.pdf
PÉROU,GARCIA CALDERON,BRAUDEAU MICHEL,Pérou,Gallimard,Lettres,Peru El Sancto Oficio,1990-2005.pdf
PÉROU,GARCIA CALDERON,CHATEAUREYNAUD GEORGES-OLIVIER,Les Ormeaux,Éd. du Rocher,Lettres,Editorial Lluvia,1990-2005.pdf
PÉROU,GARCIA CALDERON,CHÂTELET NOËLLE,Le Corps à corps culinaire,Le Seuil,Lettres,Lluvias Editores,1990-2005.pdf
PÉROU,GARCIA CALDERON,CHÂTELET NOËLLE,La Dame en bleu,Stock,Lettres,Université Ricardo Palma,1990-2005.pdf
PÉROU,GARCIA CALDERON,CHÂTELET NOËLLE,La Femme coquelicot,Stock,Lettres,Université Ricardo Palma,1990-2005.pdf
PÉROU,GARCIA CALDERON,CHÂTELET NOËLLE,La Petite aux tournesols,Stock,Lettres,Université Ricardo Palma,1990-2005.pdf
PÉROU,GARCIA CALDERON,DÉON MICHEL,Les Gens de la nuit,La Table Ronde,Lettres,Lluvias Editores,1990-2005.pdf
PÉROU,GARCIA CALDERON,DEPESTRE RENÉ,Alléluia pour une femme jardin,Gallimard,Lettres,Jaime Campodonico,1990-2005.pdf
PÉROU,GARCIA CALDERON,Echenoz Jean,Un an,Minuit,Lettres,El Sancto Oficio,1990-2005.pdf
PÉROU,GARCIA CALDERON,MALRAUX ANDRÉ,La Reine de Saba,Gallimard,Lettres,Alfaguara,1990-2005.pdf
PÉROU,GARCIA CALDERON,MILLET RICHARD,Sept Passions singulières,POL,Lettres,El Sancto Oficio,1990-2005.pdf
PÉROU,GARCIA CALDERON,Quignard Pascal ,La Raison,Gallimard,Lettres,El Sancto Oficio,1990-2005.pdf
PÉROU,GARCIA CALDERON,Quignard Pascal ,Les Tablettes de buis d’Apronenia Avitia,Gallimard,Lettres,El Sancto Oficio,1990-2005.pdf
PÉROU,GARCIA CALDERON,Saint-John Perse ,Œuvres complètes,Gallimard,Lettres,Université Catholique du Pérou,1990-2005.pdf
PÉROU,GARCIA CALDERON,THIÈS PAUL,Boniface le roi de la casse,Rageot,Jeunesse,Alianza Francesa,1990-2005.pdf
PÉROU,GARCIA CALDERON,Valéry Paul,Le Cimetière marin,Gallimard,Lettres,Peru Pontificia Universidad Catolica del,1990-2005.pdf
PÉROU,GARCIA CALDERON,Valéry Paul,La Jeune Parque,Gallimard,Lettres,Peru Pontificia Universidad Catolica del,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Le Cinéma français contemporain,,Arts,Peru Film na Swiecie,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Les Dix Clefs de l’efficacité du commercial,,Sciences Sociales et Humaines,Poltext,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,L’Encyclopédie des religions,Bayard,Sciences Sociales et Humaines,Dialog,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Histoire morale et immorale de la monnaie,Larousse,Sciences Sociales et Humaines,Wydawnictwo WAB,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Histoire naturelle et morale de la nourriture,Larousse,Sciences Sociales et Humaines,Wydawnictwo WAB,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Histoire technique et morale du vêtement,Larousse Bordas,Sciences Sociales et Humaines,WAB,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Petit Larousse de la cuisine,Larousse Bordas,Sciences et Techniques,REA,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Les Vins de France. Œnologie et géographie,Nathan,Sciences Sociales et Humaines,International Publishing Service,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,AGACINSKY SYLVIANNE,Politique des sexes,Le Seuil,Sciences Sociales et Humaines,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,ALBERT MICHEL,Capitalisme contre capitalisme,Le Seuil,Sciences Sociales et Humaines,Znak,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,AMIN SAMIR,Au-delà du capitalisme sénile,PUF,Sciences Sociales et Humaines,Dialog,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,ANGOT CHRISTINE,L’Inceste,Stock,Lettres,Wydawnictwo WAB,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,ANNE CATHERINE,Agnès,Actes Sud,Lettres,Dialog,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,APOLLINAIRE GUILLAUME,Le Poète assassiné,,Lettres,WL,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,ARIÈS PHILIPPE,L’Enfant et la vie familiale sous l’Ancien Régime,Le Seuil,Sciences Sociales et Humaines,Marabut,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,ARIÈS PHILIPPE,Le Temps de l’histoire,Le Seuil,Sciences Sociales et Humaines,Marabut,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Aron Raymond ,Essai sur les libertés,Calmann-Lévy,Philosophie,Aletheia,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Aron Raymond ,Paix et guerre entre les nations (extraits),Calmann-Lévy,Philosophie,Adam Smith Research Center,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,ARTAUD ANTONIN,Héliogabale ou l’Anarchiste couronné,Gallimard,Lettres,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Attali Jacques,Blaise Pascal ou le génie français,Fayard,Sciences Sociales et Humaines,Panstwowy Instytut,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Attali Jacques,"Les Juifs, le Monde et l’Argent",Fayard,Sciences Sociales et Humaines,Cyklady,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,AUGIERAS FRANÇOIS,Un voyage au mont Athos,Flammarion,Lettres,Sagittarius,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BABIN PIERRE,Freud. Un tragique à l’âge de la science,Gallimard,Sciences Sociales et Humaines,Dolnoslaskie,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Bachelard Gaston ,La Flamme d’une chandelle,PUF,Philosophie,Slowo/Obraz,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Bachelard Gaston ,La Formation de l’esprit scientifique,Vrin,Sciences Sociales et Humaines,Slowo/Obraz Terytoria,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Bachelard Gaston ,La Philosophie du non,PUF,Philosophie,Slowo/Obraz,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Bachelard Gaston ,La Poétique de la rêverie,PUF,Philosophie,Slowo/Obraz,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BACZKO BRONISLAW,Les Imaginaires sociaux,Payot,Sciences Sociales et Humaines,PWN,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BACZKO BRONISLAW,"Job, mon ami, promesses du bonheur et fatalité du mal",Gallimard,Sciences Sociales et Humaines,PWN,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BADINTER ROBERT,C.3.3.,Robert Badinter,Lettres,Dialog,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BALLIF CLAUDE,Berlioz,Le Seuil,Arts,Sartorius,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BANNIARD MICHEL,Genèse culturelle de l’Europe (V e - V e siècles),Le Seuil,Sciences Sociales et Humaines,Volumen,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Barthes Roland,La Chambre claire,Le Seuil,Lettres,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Barthes Roland,Mythologies,Le Seuil,Lettres,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Barthes Roland,Œuvres complètes (extraits des tomes II et III),Le Seuil,Lettres,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Barthes Roland,"Sade, Fourier, Loyola",Le Seuil,Lettres,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Bataille Georges ,L’Érotisme,Minuit,Lettres,Slowo/Obraz/Gdansk,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Bataille Georges ,L’Expérience intérieure,Gallimard,Lettres,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Bataille Georges ,Théorie de la religion,Gallimard,Lettres,KR,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BAUGIER JEAN-MARC & VUILLOD SERGE,Stratégies du changement dans l’entreprise,Eyrolles,Sciences Sociales et Humaines,Poltext,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BEAUVOIS DANIEL,La Bataille de la terre en Ukraine,,Sciences Sociales et Humaines,Pogranicze,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BEAUVOIS DANIEL,Histoire de la Pologne,Hatier,Sciences Sociales et Humaines,Znak,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BECHTEL GUY,Les Quatre Femmes de Dieu,Plon,Lettres,Dialog,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Beckett Samuel ,La Fin,Minuit,Lettres,Zeszyty Literackie,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Beckett Samuel ,Molloy,Minuit,Lettres,Wydawnictwo Literackie,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,Beckett Samuel ,Premier amour,Minuit,Lettres,Wydawnictwo Literackie,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BEIGBEDER FRÉDÉRIC,99 francs,Grasset,Lettres,Noir sur Blanc,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BELLETANTE BERNARD,La Bourse,Hatier,Sciences Sociales et Humaines,PWN,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BENKO GEORGES,Géographie des technopôles,Masson,Sciences Sociales et Humaines,PWN,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BERNAN CARMEN,Les Incas peuple du soleil,Gallimard,Sciences Sociales et Humaines,Dolnoslaskie,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BERNARD JEAN,De la biologie à l’éthique,Buchet Chastel,Sciences et Techniques,PWN,1990-2005.pdf
POLOGNE,BOY-ZELENSKI,BERNARD JEAN,Espoirs et sagesse de la médecine,Odile Jacob,Sciences et Techniques,WAB,1990-2005.pdf
